,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,trending,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
39,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2025-06-27 14:06:12.000000,2025-06-27 14:06:12,1494.0,55.0,1783.0,254.0,759.0,43.0,1592.0,13634.0,Video editing with Python.,188.0,43,True,2025-05-21 19:31:50.000,2.2.1,91.0,moviepy,conda-forge/moviepy,,,,66947.0,65755.0,https://pypi.org/project/moviepy,2025-05-21 19:31:50.000,1192.0,3564945.0,3568156.0,https://anaconda.org/conda-forge/moviepy,2025-04-22 14:56:38.733,308282.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
40,pydeck,visgl/deck.gl,geospatial-data,,https://github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,MIT,2015-12-15 08:38:29.000,2025-07-03 15:03:43.000000,2025-07-03 14:55:41,5181.0,47.0,2125.0,1666.0,5118.0,437.0,2785.0,13291.0,WebGL2 powered visualization framework.,291.0,43,True,2025-05-14 09:09:29.844,9.1.12,697.0,pydeck,conda-forge/pydeck,,,['jupyter'],9675.0,9169.0,https://pypi.org/project/pydeck,2025-03-21 15:25:17.000,157.0,9958860.0,10573660.0,https://anaconda.org/conda-forge/pydeck,2025-04-22 14:57:20.802,780609.0,,,,,1.0,,deck.gl,https://www.npmjs.com/package/deck.gl,2025-06-04 11:25:44.027,349.0,601790.0,,,,,,,,,,,,,,
41,StatsModels,statsmodels/statsmodels,ml-frameworks,,https://github.com/statsmodels/statsmodels,https://github.com/statsmodels/statsmodels,BSD-3-Clause,2011-06-12 17:04:50.000,2025-07-01 09:47:50.520000,2025-06-14 19:13:53,15706.0,11.0,3099.0,288.0,4015.0,2851.0,2832.0,10774.0,Statsmodels: statistical modeling and econometrics in Python.,457.0,43,True,2024-10-03 16:13:31.000,0.14.4,39.0,statsmodels,conda-forge/statsmodels,,,,181137.0,176668.0,https://pypi.org/project/statsmodels,2024-10-03 16:13:31.000,4469.0,18043694.0,18372913.0,https://anaconda.org/conda-forge/statsmodels,2025-07-01 09:47:50.520,20082363.0,,,,,2.0,35.0,,,,,,,,,,,,,,,,,,,
42,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2025-07-03 11:34:07.000000,2025-06-26 23:33:45,1799.0,93.0,1133.0,98.0,1819.0,100.0,1748.0,8891.0,"A simple way to launch, train, and use PyTorch models on almost any device and distributed configuration, automatic..",358.0,43,True,2025-06-20 15:43:33.000,1.8.1,75.0,accelerate,conda-forge/accelerate,,,['pytorch'],104070.0,101752.0,https://pypi.org/project/accelerate,2025-06-20 15:36:12.000,2318.0,11661564.0,11671369.0,https://anaconda.org/conda-forge/accelerate,2025-06-30 22:50:34.074,441259.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
43,Tensorboard,tensorflow/tensorboard,ml-experiments,,https://github.com/tensorflow/tensorboard,https://github.com/tensorflow/tensorboard,Apache-2.0,2017-05-15 20:08:07.000,2025-06-24 18:55:54.000000,2025-06-24 18:55:53,5904.0,12.0,1671.0,188.0,5087.0,703.0,1243.0,6912.0,TensorFlows Visualization Toolkit.,327.0,43,True,2025-02-12 08:17:27.000,2.19.0,64.0,tensorboard,conda-forge/tensorboard,,,['tensorflow'],332896.0,330442.0,https://pypi.org/project/tensorboard,2025-02-12 08:17:27.000,2454.0,26665195.0,26757715.0,https://anaconda.org/conda-forge/tensorboard,2025-04-22 14:56:43.843,5643760.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
44,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2025-07-03 11:24:08.679328,2025-07-03 10:50:46,22648.0,550.0,3274.0,305.0,25955.0,689.0,13155.0,35823.0,"Milvus is a high-performance, cloud-native vector database built for scalable vector ANN search.",316.0,42,True,2025-07-02 15:33:58.000,2.5.12,123.0,pymilvus,,milvusdb/milvus,,,302.0,,https://pypi.org/project/pymilvus,2025-07-02 15:33:58.000,302.0,2259089.0,3260550.0,,,,https://hub.docker.com/r/milvusdb/milvus,2025-07-03 11:24:08.679328,84.0,69546895.0,1.0,372926.0,,,,,,,1.0,,,,,,,,,,,,
45,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2025-07-02 17:55:32.000000,2025-07-02 17:55:32,2872.0,167.0,4939.0,315.0,632.0,50.0,934.0,34625.0,"The largest collection of PyTorch image encoders / backbones. Including train, eval, inference, export scripts, and..",175.0,42,True,2025-06-26 18:44:53.000,1.0.16,67.0,timm,conda-forge/timm,,,['pytorch'],61647.0,60365.0,https://pypi.org/project/timm,2025-06-26 17:09:42.000,1282.0,7658919.0,7773517.0,https://anaconda.org/conda-forge/timm,2025-04-22 14:57:29.925,407016.0,,,,,1.0,7978319.0,,,,,,huggingface/pytorch-image-models,,,,,,,,,,,,,
46,shap,slundberg/shap,interpretability,,https://github.com/shap/shap,https://github.com/shap/shap,MIT,2016-11-22 19:17:08.000,2025-07-03 13:17:09.000000,2025-07-03 13:15:34,2850.0,30.0,3377.0,246.0,1088.0,658.0,1977.0,24068.0,A game theoretic approach to explain the output of any machine learning model.,273.0,42,True,2025-06-12 13:04:48.000,0.48.0,108.0,shap,conda-forge/shap,,,,35823.0,34806.0,https://pypi.org/project/shap,2025-06-12 13:04:48.000,1017.0,7081351.0,7200437.0,https://anaconda.org/conda-forge/shap,2025-06-17 14:18:04.461,6549749.0,,,,,1.0,,,,,,,shap/shap,,,,,,,,,,,,,
47,LightGBM,microsoft/LightGBM,ml-frameworks,,https://github.com/microsoft/LightGBM,https://github.com/microsoft/LightGBM,MIT,2016-08-05 05:45:50.000,2025-07-02 17:08:49.000000,2025-06-28 04:29:54,3676.0,25.0,3880.0,435.0,3390.0,444.0,3143.0,17359.0,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision..",329.0,42,True,2025-02-15 04:02:50.000,4.6.0,39.0,lightgbm,conda-forge/lightgbm,,,,56589.0,55211.0,https://pypi.org/project/lightgbm,2025-02-15 04:02:50.000,1378.0,10426730.0,10493912.0,https://anaconda.org/conda-forge/lightgbm,2025-05-31 19:04:02.431,3722960.0,,,,,2.0,296450.0,,,,,,,,,,,,,,,,,,,
48,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2025-07-03 11:35:48.000000,2025-07-03 08:35:47,4085.0,45.0,7092.0,472.0,5622.0,1115.0,2618.0,16953.0,"Datasets, Transforms and Models specific to Computer Vision.",650.0,42,True,2025-06-04 18:18:47.000,0.22.1,52.0,torchvision,conda-forge/torchvision,,,['pytorch'],7451.0,21.0,https://pypi.org/project/torchvision,2025-06-04 17:42:58.000,7430.0,18251913.0,18305721.0,https://anaconda.org/conda-forge/torchvision,2025-05-30 04:48:43.516,2776605.0,,,,,1.0,40855.0,,,,,,,1.0,,,,,,,,,,,,
49,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2025-07-01 05:22:44.000000,2025-07-01 05:22:42,9434.0,45.0,1223.0,135.0,5619.0,261.0,4539.0,14606.0,Data Versioning and ML Experiments.,315.0,42,True,2025-06-12 08:54:44.000,3.60.1,546.0,dvc,conda-forge/dvc,,,,24336.0,24194.0,https://pypi.org/project/dvc,2025-06-12 08:54:44.000,142.0,895786.0,943547.0,https://anaconda.org/conda-forge/dvc,2025-06-12 14:09:26.846,2913480.0,,,,,1.0,,,,,,,,1.0,,dvc,dvc,dvc,,,,,,,,
50,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2025-04-22 14:56:26.328000,2025-01-26 16:55:13,3242.0,,1998.0,257.0,1144.0,177.0,2464.0,13237.0,Statistical data visualization in Python.,215.0,42,True,2024-01-25 13:21:49.000,0.13.2,37.0,seaborn,conda-forge/seaborn,,,,704416.0,693573.0,https://pypi.org/project/seaborn,2024-01-25 13:21:49.000,10843.0,25146457.0,25366611.0,https://anaconda.org/conda-forge/seaborn,2025-04-22 14:56:26.328,13429233.0,,,,,1.0,498.0,,,,,,,,,,,,,,,,,,,
51,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2025-07-02 22:05:16.000000,2025-07-02 22:05:11,49531.0,218.0,1229.0,190.0,415.0,620.0,1833.0,8453.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1331.0,42,True,2025-04-13 10:45:50.000,1.2.8,114.0,catboost,conda-forge/catboost,,,,673.0,19.0,https://pypi.org/project/catboost,2025-04-13 10:12:07.000,654.0,2789987.0,2831518.0,https://anaconda.org/conda-forge/catboost,2025-05-19 13:19:55.807,2085259.0,,,,,2.0,403763.0,,,,,,,,,,,,,,,,,,,
52,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2025-07-01 16:13:44.000000,2025-07-01 16:13:44,2838.0,95.0,4412.0,350.0,3358.0,1071.0,2061.0,39190.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",396.0,41,True,2025-06-09 22:53:11.000,0.17.1,110.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],14392.0,14106.0,https://pypi.org/project/deepspeed,2025-06-09 22:53:11.000,286.0,602657.0,602992.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,4.0,22160.0,1.0,,,,,,,deepspeedai/DeepSpeed,,,,,,,,,,,,,
53,OpenAI Gym,openai/gym,reinforcement-learning,,https://github.com/openai/gym,https://github.com/openai/gym,MIT,2016-04-27 14:59:16.000,2025-04-22 14:57:24.136000,2023-01-30 18:15:21,1757.0,,8670.0,1058.0,1463.0,125.0,1726.0,36185.0,A toolkit for developing and comparing reinforcement learning algorithms.,383.0,41,False,2023-07-20 15:30:49.667,0.0.1,108.0,gym,conda-forge/gym,,,,69554.0,68006.0,https://pypi.org/project/gym,2023-07-20 15:30:49.667,1548.0,60869262.0,60875559.0,https://anaconda.org/conda-forge/gym,2025-04-22 14:57:24.136,396744.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
54,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2025-07-02 15:33:58.000000,2025-07-02 00:56:40,1487.0,57.0,3849.0,484.0,1487.0,254.0,2419.0,35859.0,A library for efficient similarity search and clustering of dense vectors.,232.0,41,True,2025-07-02 15:33:58.000,2.5.12,123.0,pymilvus,conda-forge/faiss,,,,5233.0,4931.0,https://pypi.org/project/pymilvus,2025-07-02 15:33:58.000,302.0,2259089.0,2302839.0,https://anaconda.org/conda-forge/faiss,2025-04-22 14:57:26.087,2668766.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
55,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2025-06-05 22:32:37.000000,2025-06-05 22:32:37,2859.0,16.0,7601.0,608.0,2256.0,246.0,1598.0,27121.0,The fastai deep learning library.,674.0,41,True,2025-05-24 03:52:57.000,2.8.2,156.0,fastai,,,,['pytorch'],23466.0,23135.0,https://pypi.org/project/fastai,2025-05-24 03:52:57.000,331.0,589371.0,589371.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
56,Albumentations,albumentations-team/albumentations,image,,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000,2025-06-25 23:21:43.000000,2025-06-25 23:21:40,1332.0,50.0,1686.0,125.0,1258.0,211.0,1071.0,15032.0,Fast and flexible image augmentation library. Paper about the library: https://www.mdpi.com/2078-2489/11/2/125.,172.0,41,True,2025-05-27 21:22:56.000,2.0.8,88.0,albumentations,conda-forge/albumentations,,,['pytorch'],39915.0,39189.0,https://pypi.org/project/albumentations,2025-05-27 21:23:15.000,726.0,4811034.0,4816073.0,https://anaconda.org/conda-forge/albumentations,2025-05-28 13:47:29.423,302345.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
57,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2025-07-03 13:18:22.000000,2025-06-17 19:26:05,2019.0,59.0,2245.0,162.0,969.0,75.0,1100.0,7167.0,Python Data. Leaflet.js Maps.,175.0,41,True,2025-06-16 20:22:50.000,0.20.0,42.0,folium,conda-forge/folium,,,,64890.0,63870.0,https://pypi.org/project/folium,2025-06-16 20:22:50.000,1020.0,2641549.0,2714655.0,https://anaconda.org/conda-forge/folium,2025-06-16 22:46:07.761,3947753.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
58,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,,2011-07-07 22:07:20.000,2025-06-23 13:06:27.000000,2025-06-23 13:06:27,14337.0,17.0,2254.0,183.0,4667.0,809.0,2170.0,6277.0,Image processing in Python.,683.0,41,False,2025-02-18 18:05:27.000,0.25.2,74.0,scikit-image,conda-forge/scikit-image,,,,244708.0,237757.0,https://pypi.org/project/scikit-image,2025-02-18 18:04:11.000,6951.0,14153226.0,14286804.0,https://anaconda.org/conda-forge/scikit-image,2025-05-18 03:52:23.497,8148295.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
59,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2025-07-01 19:30:11.000000,2025-07-01 17:26:35,4212.0,85.0,1189.0,134.0,3446.0,337.0,1284.0,2171.0,A library for training and deploying machine learning models on Amazon SageMaker.,487.0,41,True,2025-06-23 06:38:17.000,2.247.1,637.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",6338.0,6151.0,https://pypi.org/project/sagemaker,2025-06-23 06:38:17.000,187.0,24323141.0,24350204.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2025-05-29 06:13:27.772,1596734.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
60,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2025-07-02 23:01:54.000000,2025-07-02 18:43:42,7836.0,74.0,3837.0,254.0,3526.0,1197.0,2716.0,22546.0,Graph Neural Network Library for PyTorch.,552.0,40,True,2024-09-26 08:11:27.000,2.6.1,46.0,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],10441.0,10086.0,https://pypi.org/project/torch-geometric,2024-09-26 08:11:27.000,355.0,784612.0,787351.0,https://anaconda.org/conda-forge/pytorch_geometric,2025-04-22 14:57:29.443,164355.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
61,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2025-06-28 19:44:52.000000,2025-06-28 19:44:52,8325.0,18.0,3428.0,480.0,759.0,45.0,2195.0,14054.0,A toolkit for making real world machine learning and data analysis applications in C++.,206.0,40,False,2025-05-28 01:22:16.000,20.0.0,42.0,dlib,conda-forge/dlib,,,,39769.0,39531.0,https://pypi.org/project/dlib,2025-05-28 01:22:16.000,238.0,183047.0,202618.0,https://anaconda.org/conda-forge/dlib,2025-06-02 04:17:54.187,1180973.0,,,,,2.0,25591.0,,,,,,,,,,,,,,,,,,,
62,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2025-07-02 11:01:43.000000,2025-07-02 11:01:41,10539.0,43.0,1492.0,134.0,1386.0,146.0,1037.0,10092.0,A PyTorch-based Speech Toolkit.,262.0,40,True,2025-04-07 17:05:07.000,1.0.3,19.0,speechbrain,,,,['pytorch'],3889.0,3810.0,https://pypi.org/project/speechbrain,2025-04-07 17:17:04.000,79.0,981105.0,981105.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
63,Altair,altair-viz/altair,data-viz,,https://github.com/vega/altair,https://github.com/vega/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2025-06-01 13:44:12.000000,2025-05-23 17:25:23,3874.0,4.0,802.0,136.0,1579.0,145.0,1945.0,9873.0,Declarative visualization library for Python.,176.0,40,True,2024-11-24 00:12:10.000,5.5.0,43.0,altair,conda-forge/altair,,,,241747.0,240831.0,https://pypi.org/project/altair,2024-11-23 23:39:56.000,916.0,30101366.0,30165887.0,https://anaconda.org/conda-forge/altair,2025-04-22 14:56:25.338,2774331.0,,,,,1.0,260.0,,,,,,vega/altair,,,,,,,,,,,,,
64,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2025-06-27 10:33:30.000000,2025-06-24 10:22:37,1882.0,22.0,926.0,125.0,730.0,88.0,1001.0,9861.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,115.0,40,True,2025-06-24 10:26:00.000,0.21.2,112.0,tokenizers,conda-forge/tokenizers,,,,182000.0,180510.0,https://pypi.org/project/tokenizers,2025-06-24 10:24:42.000,1490.0,52469981.0,52522369.0,https://anaconda.org/conda-forge/tokenizers,2025-06-24 21:14:08.492,3143246.0,,,,,1.0,86.0,,,,,,,,,,,,,,,,,,,
65,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2025-07-03 08:56:46.000000,2025-07-03 08:56:42,5488.0,147.0,1648.0,112.0,5069.0,1129.0,1788.0,9132.0,A unified framework for machine learning with time series.,471.0,40,True,2025-06-26 14:52:10.000,0.38.1,92.0,sktime,conda-forge/sktime-all-extras,,,['sklearn'],4787.0,4633.0,https://pypi.org/project/sktime,2025-06-26 14:52:10.000,154.0,1115736.0,1139222.0,https://anaconda.org/conda-forge/sktime-all-extras,2025-06-24 15:58:11.699,1127311.0,,,,,1.0,111.0,,,,,,sktime/sktime,,,,,,,,,,,,,
66,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2025-07-03 14:54:35.000000,2025-07-03 14:54:35,10269.0,35.0,2096.0,224.0,4259.0,379.0,3121.0,9096.0,Bayesian Modeling and Probabilistic Programming in Python.,526.0,40,True,2025-05-28 05:45:17.000,5.23.0,100.0,pymc3,conda-forge/pymc3,,,,7779.0,7587.0,https://pypi.org/project/pymc3,2024-05-31 12:35:21.000,192.0,274892.0,285989.0,https://anaconda.org/conda-forge/pymc3,2025-04-22 14:56:28.348,676837.0,,,,,1.0,245.0,,,,,,,,,,,,,,,,,,,
67,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2025-06-17 00:34:03.000000,2025-05-27 00:08:02,2398.0,12.0,587.0,89.0,959.0,237.0,1042.0,4167.0,Manipulation and analysis of geometric objects.,170.0,40,True,2025-05-19 11:03:43.000,2.1.1,129.0,shapely,conda-forge/shapely,,,,116055.0,111894.0,https://pypi.org/project/shapely,2025-05-19 11:03:43.000,4161.0,52502088.0,52715414.0,https://anaconda.org/conda-forge/shapely,2025-05-19 14:51:52.024,12581176.0,,,,,1.0,3896.0,,,,,,,,,,,,,,,,,,,
68,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/piskvorky/gensim,https://github.com/piskvorky/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2025-06-10 11:10:04.000000,2025-06-10 11:10:03,4537.0,1.0,4379.0,424.0,1719.0,397.0,1466.0,16079.0,Topic Modelling for Humans.,460.0,39,True,2024-07-19 14:39:26.000,4.3.3,94.0,gensim,conda-forge/gensim,,,,78663.0,77286.0,https://pypi.org/project/gensim,2024-07-19 14:39:26.000,1377.0,4844463.0,4875921.0,https://anaconda.org/conda-forge/gensim,2025-04-22 14:56:41.039,1633160.0,,,,,1.0,6066.0,,,,,,piskvorky/gensim,,,,,,,,,,,,,
69,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000,2025-06-27 13:15:21.000000,2025-06-12 19:41:27,6684.0,26.0,2114.0,197.0,1296.0,75.0,2362.0,14212.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,276.0,39,True,2025-02-05 14:46:22.000,0.15.1,35.0,flair,conda-forge/python-flair,,,['pytorch'],4195.0,4041.0,https://pypi.org/project/flair,2025-02-05 14:45:41.000,154.0,139840.0,140589.0,https://anaconda.org/conda-forge/python-flair,2025-04-22 14:57:32.879,44945.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
70,FiftyOne,voxel51/fiftyone,data-viz,,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000,2025-07-03 14:13:42.000000,2025-07-03 14:13:40,23841.0,710.0,647.0,67.0,4458.0,589.0,1122.0,9671.0,"Visualize, create, and debug image and video datasets and model predictions.",156.0,39,True,2025-07-01 15:46:04.000,1.6.0,162.0,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",1037.0,1006.0,https://pypi.org/project/fiftyone,2025-07-01 14:50:31.000,31.0,105564.0,105564.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
71,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2025-07-03 10:56:19.000000,2025-07-03 10:56:19,2107.0,36.0,959.0,105.0,1779.0,444.0,1329.0,4804.0,Python tools for geographic data.,245.0,39,True,2025-06-26 21:04:57.000,1.1.1,59.0,geopandas,conda-forge/geopandas,,,['pandas'],62677.0,58903.0,https://pypi.org/project/geopandas,2025-06-26 21:04:55.000,3774.0,9257442.0,9336593.0,https://anaconda.org/conda-forge/geopandas,2025-06-27 05:50:12.894,4826552.0,,,,,2.0,3045.0,,,,,,,,,,,,,,,,,,,
72,HoloViews,holoviz/holoviews,data-viz,,https://github.com/holoviz/holoviews,https://github.com/holoviz/holoviews,BSD-3-Clause,2014-05-07 16:59:22.000,2025-07-03 13:40:59.000000,2025-07-03 13:19:27,11003.0,61.0,407.0,55.0,3237.0,1091.0,2321.0,2806.0,"With Holoviews, your data visualizes itself.",152.0,39,True,2025-06-25 11:29:47.000,1.21.0,187.0,holoviews,conda-forge/holoviews,,,['jupyter'],16834.0,16382.0,https://pypi.org/project/holoviews,2025-06-25 08:16:13.000,445.0,773882.0,808964.0,https://anaconda.org/conda-forge/holoviews,2025-06-25 10:19:18.118,2122028.0,,,,,2.0,,@pyviz/jupyterlab_pyviz,https://www.npmjs.com/package/@pyviz/jupyterlab_pyviz,2025-06-20 16:50:26.859,7.0,295.0,,,,,,,,,,,,,,
73,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2025-07-03 08:15:16.000000,2025-07-01 14:32:37,6036.0,37.0,734.0,54.0,5299.0,1541.0,2453.0,1633.0,A distributed task scheduler for Dask.,336.0,39,True,2025-05-20 19:54:21.000,2025.5.1,253.0,distributed,conda-forge/distributed,,,,42367.0,41395.0,https://pypi.org/project/distributed,2025-05-20 19:54:21.000,972.0,4331934.0,4624465.0,https://anaconda.org/conda-forge/distributed,2025-05-20 21:11:35.143,18136964.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
