,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,recent_commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id
38,onnx,onnx/onnx,model-serialisation,,https://github.com/onnx/onnx,https://github.com/onnx/onnx,Apache-2.0,2017-09-07 04:53:45.000,2025-09-24 20:11:51.000000,2025-09-22 22:27:08,3360.0,3791.0,436.0,4034.0,292.0,2784.0,19646.0,Open standard for machine learning interoperability.,362.0,43,True,133.0,2025-08-27 02:32:47.000,1.19.0,37.0,,onnx,conda-forge/onnx,,,,50305.0,48813.0,https://pypi.org/project/onnx,2025-08-27 02:32:47.000,1492.0,10487119.0,10519684.0,https://anaconda.org/conda-forge/onnx,2025-07-07 08:49:19.352,2035453.0,,,,,1.0,24480.0,,,,,,,,,,,,,,,,,,
39,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2025-09-24 07:28:27.000000,2025-09-24 07:28:27,2371.0,2679.0,148.0,778.0,1316.0,1191.0,17594.0,State-of-the-Art Text Embeddings.,237.0,43,True,79.0,2025-09-22 11:28:54.000,5.1.1,68.0,,sentence-transformers,conda-forge/sentence-transformers,,,['pytorch'],126260.0,122787.0,https://pypi.org/project/sentence-transformers,2025-09-22 11:28:26.000,3473.0,15282838.0,15298408.0,https://anaconda.org/conda-forge/sentence-transformers,2025-09-23 15:53:00.732,934204.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
40,pydeck,visgl/deck.gl,geospatial-data,,https://github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,MIT,2015-12-15 08:38:29.000,2025-09-25 14:30:21.272000,2025-09-25 14:21:44,5224.0,2171.0,1665.0,5176.0,456.0,2799.0,13487.0,WebGL2 powered visualization framework.,299.0,43,True,44.0,2025-07-28 19:19:36.867,9.1.14,702.0,,pydeck,conda-forge/pydeck,,,['jupyter'],9718.0,9209.0,https://pypi.org/project/pydeck,2025-03-21 15:25:17.000,157.0,14044728.0,14636901.0,https://anaconda.org/conda-forge/pydeck,2025-04-22 14:57:20.802,826905.0,,,,,1.0,,1.0,deck.gl,https://www.npmjs.com/package/deck.gl,2025-09-25 14:30:21.272,352.0,578836.0,,,,,,,,,,,,
41,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2025-09-24 12:16:54.000000,2025-09-19 13:00:44,1858.0,1185.0,97.0,1887.0,116.0,1805.0,9156.0,"A simple way to launch, train, and use PyTorch models on almost any device and distributed configuration, automatic..",368.0,43,True,59.0,2025-08-25 13:57:15.000,1.10.1,78.0,,accelerate,conda-forge/accelerate,,,['pytorch'],106698.0,104123.0,https://pypi.org/project/accelerate,2025-08-25 13:57:04.000,2575.0,14982615.0,14994741.0,https://anaconda.org/conda-forge/accelerate,2025-08-25 21:38:27.570,569961.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
42,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2025-09-25 12:34:25.000000,2025-09-25 12:28:59,49751.0,1229.0,190.0,434.0,624.0,1838.0,8591.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1349.0,43,True,229.0,2025-04-13 10:45:50.000,1.2.8,114.0,,catboost,conda-forge/catboost,,,,673.0,19.0,https://pypi.org/project/catboost,2025-04-13 10:12:07.000,654.0,3601575.0,3644136.0,https://anaconda.org/conda-forge/catboost,2025-08-09 21:25:38.276,2195850.0,,,,,2.0,451485.0,,,,,,,,,,,,,,,,,,
43,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2025-09-19 22:16:01.000000,2025-09-19 22:12:21,1585.0,3963.0,493.0,1618.0,254.0,2452.0,37262.0,A library for efficient similarity search and clustering of dense vectors.,247.0,42,True,100.0,2025-09-19 07:02:12.000,2.5.16,130.0,,pymilvus,conda-forge/faiss,,,,5302.0,4953.0,https://pypi.org/project/pymilvus,2025-09-19 07:02:12.000,349.0,13257829.0,13304076.0,https://anaconda.org/conda-forge/faiss,2025-04-22 14:57:26.087,2913581.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
44,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2025-09-24 16:42:00.000000,2025-09-24 16:42:00,2940.0,5016.0,319.0,661.0,51.0,953.0,35341.0,"The largest collection of PyTorch image encoders / backbones. Including train, eval, inference, export scripts, and..",181.0,42,True,78.0,2025-09-21 17:28:50.000,1.0.20,71.0,huggingface/pytorch-image-models,timm,conda-forge/timm,,,['pytorch'],62651.0,61244.0,https://pypi.org/project/timm,2025-09-21 17:26:33.000,1407.0,10834138.0,10950392.0,https://anaconda.org/conda-forge/timm,2025-07-24 15:16:43.495,450535.0,,,,,1.0,8283109.0,,,,,,,,,,,,,,,,,,
45,shap,slundberg/shap,interpretability,,https://github.com/shap/shap,https://github.com/shap/shap,MIT,2016-11-22 19:17:08.000,2025-09-02 04:23:15.000000,2025-08-30 03:41:57,2861.0,3377.0,247.0,1105.0,637.0,2014.0,24458.0,A game theoretic approach to explain the output of any machine learning model.,275.0,42,True,12.0,2025-06-12 13:04:48.000,0.48.0,108.0,shap/shap,shap,conda-forge/shap,,,,36311.0,35294.0,https://pypi.org/project/shap,2025-06-12 13:04:48.000,1017.0,9510946.0,9638776.0,https://anaconda.org/conda-forge/shap,2025-06-17 14:18:04.461,7286350.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
46,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2025-09-18 19:06:16.000000,2025-09-18 19:05:18,1628.0,2811.0,258.0,783.0,154.0,1507.0,19180.0,Download market data from Yahoo! Finances API.,141.0,42,True,35.0,2025-09-17 11:22:33.000,0.2.66,138.0,,yfinance,ranaroussi/yfinance,,,,86594.0,85427.0,https://pypi.org/project/yfinance,2025-09-17 11:22:33.000,1167.0,6244461.0,6246430.0,https://anaconda.org/ranaroussi/yfinance,2025-03-25 16:27:42.706,98450.0,,,,,1.0,,-1.0,,,,,,,,,,,,,,,,,
47,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2025-09-23 02:56:36.000000,2025-09-23 02:56:34,9489.0,1248.0,135.0,5675.0,212.0,4647.0,14914.0,Data Versioning and ML Experiments.,319.0,42,True,58.0,2025-09-02 13:35:33.000,3.63.0,549.0,,dvc,conda-forge/dvc,,,,24421.0,24277.0,https://pypi.org/project/dvc,2025-09-02 13:35:33.000,144.0,1106637.0,1155200.0,https://anaconda.org/conda-forge/dvc,2025-09-02 21:21:31.730,3059502.0,,,,,1.0,,,,,,,,,dvc,dvc,dvc,,,,,,,,
48,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2025-09-25 14:14:31.000000,2025-09-25 14:14:31,1529.0,1901.0,256.0,781.0,52.0,1601.0,13943.0,Video editing with Python.,190.0,42,True,33.0,2025-05-21 19:31:50.000,2.2.1,91.0,,moviepy,conda-forge/moviepy,,,,67526.0,66334.0,https://pypi.org/project/moviepy,2025-05-21 19:31:50.000,1192.0,4302259.0,4305779.0,https://anaconda.org/conda-forge/moviepy,2025-04-22 14:56:38.733,345012.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
49,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2025-07-10 13:20:45.000000,2025-07-10 13:20:45,3243.0,1998.0,254.0,1149.0,177.0,2469.0,13458.0,Statistical data visualization in Python.,216.0,42,True,1.0,2024-01-25 13:21:49.000,0.13.2,37.0,,seaborn,conda-forge/seaborn,,,,709765.0,698922.0,https://pypi.org/project/seaborn,2024-01-25 13:21:49.000,10843.0,30587563.0,30816740.0,https://anaconda.org/conda-forge/seaborn,2025-04-22 14:56:26.328,14437982.0,,,,,1.0,514.0,,,,,,,,,,,,,,,,,,
50,Tensorboard,tensorflow/tensorboard,ml-experiments,,https://github.com/tensorflow/tensorboard,https://github.com/tensorflow/tensorboard,Apache-2.0,2017-05-15 20:08:07.000,2025-08-12 00:02:14.000000,2025-08-12 00:02:13,5913.0,1684.0,189.0,5097.0,703.0,1246.0,7003.0,TensorFlows Visualization Toolkit.,328.0,42,True,9.0,2025-07-17 19:20:49.000,2.20.0,65.0,,tensorboard,conda-forge/tensorboard,,,['tensorflow'],335017.0,332230.0,https://pypi.org/project/tensorboard,2025-07-17 19:20:49.000,2787.0,26808500.0,26901898.0,https://anaconda.org/conda-forge/tensorboard,2025-07-18 07:57:49.537,5884121.0,,,,,1.0,,-1.0,,,,,,,,,,,,,,,,,
51,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2025-09-25 00:42:02.000000,2025-09-24 16:50:17,2928.0,4558.0,353.0,3458.0,1118.0,2094.0,40217.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",421.0,41,True,97.0,2025-09-19 19:57:50.000,0.17.6,115.0,deepspeedai/DeepSpeed,deepspeed,,deepspeed/deepspeed,,['pytorch'],14812.0,14480.0,https://pypi.org/project/deepspeed,2025-09-19 19:57:50.000,332.0,1038207.0,1038541.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,4.0,22725.0,1.0,,,,,,,,,,,,,,,,,,,
52,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2025-09-08 01:02:27.000000,2025-09-05 06:49:50,2882.0,7640.0,611.0,2273.0,259.0,1601.0,27448.0,The fastai deep learning library.,678.0,41,True,23.0,2025-08-19 22:00:47.000,2.8.4,158.0,,fastai,,,,['pytorch'],23568.0,23230.0,https://pypi.org/project/fastai,2025-08-19 22:00:47.000,338.0,644709.0,644709.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
53,LightGBM,microsoft/LightGBM,ml-frameworks,,https://github.com/microsoft/LightGBM,https://github.com/microsoft/LightGBM,MIT,2016-08-05 05:45:50.000,2025-09-25 00:40:51.000000,2025-09-24 14:51:29,3708.0,3933.0,434.0,3439.0,463.0,3165.0,17676.0,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision..",334.0,41,True,33.0,2025-02-15 04:02:50.000,4.6.0,39.0,,lightgbm,conda-forge/lightgbm,,,,57329.0,55846.0,https://pypi.org/project/lightgbm,2025-02-15 04:02:50.000,1483.0,10862389.0,10932187.0,https://anaconda.org/conda-forge/lightgbm,2025-09-12 05:25:28.155,4006422.0,,,,,2.0,305605.0,,,,,,,,,,,,,,,,,,
54,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2025-09-25 11:34:43.000000,2025-09-15 15:50:57,4116.0,7133.0,468.0,5672.0,1134.0,2640.0,17171.0,"Datasets, Transforms and Models specific to Computer Vision.",660.0,41,True,41.0,2025-08-06 17:42:30.000,0.23.0,53.0,,torchvision,conda-forge/torchvision,,,['pytorch'],7825.0,21.0,https://pypi.org/project/torchvision,2025-08-06 14:57:55.000,7804.0,23221743.0,23277646.0,https://anaconda.org/conda-forge/torchvision,2025-09-24 11:43:24.665,2996772.0,,,,,1.0,41227.0,-1.0,,,,,,,,,,,,,,,,,
55,sentencepiece,google/sentencepiece,nlp,,https://github.com/google/sentencepiece,https://github.com/google/sentencepiece,Apache-2.0,2017-03-07 10:03:48.000,2025-09-23 06:31:19.000000,2025-09-23 06:31:09,1090.0,1288.0,122.0,352.0,27.0,770.0,11300.0,Unsupervised text tokenizer for Neural Network-based text generation.,100.0,41,True,91.0,2025-08-12 06:59:12.000,0.2.1,36.0,,sentencepiece,conda-forge/sentencepiece,,,,122625.0,120202.0,https://pypi.org/project/sentencepiece,2025-08-12 06:59:12.000,2423.0,29394271.0,29422256.0,https://anaconda.org/conda-forge/sentencepiece,2025-09-22 11:05:31.712,1679436.0,,,,,1.0,76391.0,,,,,,,,,,,,,,,,,,
56,Altair,altair-viz/altair,data-viz,,https://github.com/vega/altair,https://github.com/vega/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2025-09-24 21:47:57.000000,2025-09-24 18:49:13,3898.0,802.0,137.0,1599.0,133.0,1962.0,10026.0,Declarative visualization library for Python.,178.0,41,True,24.0,2024-11-24 00:12:10.000,5.5.0,43.0,vega/altair,altair,conda-forge/altair,,,,243048.0,242132.0,https://pypi.org/project/altair,2024-11-23 23:39:56.000,916.0,35357114.0,35421822.0,https://anaconda.org/conda-forge/altair,2025-04-22 14:56:25.338,2911786.0,,,,,1.0,261.0,,,,,,,,,,,,,,,,,,
57,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,,2011-07-07 22:07:20.000,2025-09-15 21:16:59.000000,2025-09-15 21:16:59,14405.0,2254.0,181.0,4727.0,809.0,2197.0,6345.0,Image processing in Python.,685.0,41,False,68.0,2025-02-18 18:05:27.000,0.25.2,74.0,,scikit-image,conda-forge/scikit-image,,,,246438.0,239487.0,https://pypi.org/project/scikit-image,2025-02-18 18:04:11.000,6951.0,17388576.0,17524889.0,https://anaconda.org/conda-forge/scikit-image,2025-09-07 15:56:20.708,8587749.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
58,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2025-09-24 17:14:33.000000,2025-09-24 17:14:33,4259.0,1194.0,131.0,3489.0,340.0,1286.0,2190.0,A library for training and deploying machine learning models on Amazon SageMaker.,494.0,41,True,48.0,2025-08-29 23:56:20.000,2.251.1,644.0,,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",6435.0,6232.0,https://pypi.org/project/sagemaker,2025-08-29 23:56:20.000,203.0,26606858.0,26634850.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2025-08-25 18:03:04.828,1707560.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
59,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2025-09-23 17:07:42.000000,2025-09-23 17:07:41,7889.0,3892.0,255.0,3617.0,1213.0,2731.0,22931.0,Graph Neural Network Library for PyTorch.,557.0,40,True,60.0,2024-09-26 08:11:27.000,2.6.1,46.0,,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],10634.0,10279.0,https://pypi.org/project/torch-geometric,2024-09-26 08:11:27.000,355.0,1004465.0,1007385.0,https://anaconda.org/conda-forge/pytorch_geometric,2025-04-22 14:57:29.443,181056.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
60,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2025-09-12 05:50:10.533000,2025-09-06 17:36:44,8340.0,3428.0,480.0,773.0,45.0,2202.0,14149.0,A toolkit for making real world machine learning and data analysis applications in C++.,208.0,40,False,16.0,2025-05-28 01:22:16.000,20.0.0,42.0,,dlib,conda-forge/dlib,,,,39875.0,39637.0,https://pypi.org/project/dlib,2025-05-28 01:22:16.000,238.0,176086.0,197593.0,https://anaconda.org/conda-forge/dlib,2025-09-12 05:50:10.533,1341864.0,,,,,2.0,25628.0,,,,,,,,,,,,,,,,,,
61,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2025-09-19 16:36:54.809000,2025-09-19 09:46:04,1903.0,968.0,126.0,758.0,107.0,1010.0,10100.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,124.0,40,True,21.0,2025-09-19 09:52:24.000,0.22.1,118.0,,tokenizers,conda-forge/tokenizers,,,,185032.0,183340.0,https://pypi.org/project/tokenizers,2025-09-19 09:48:56.000,1692.0,86862148.0,86917912.0,https://anaconda.org/conda-forge/tokenizers,2025-09-19 16:36:54.809,3457329.0,,,,,1.0,86.0,,,,,,,,,,,,,,,,,,
62,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2025-09-25 10:27:43.000000,2025-09-24 22:01:50,5672.0,1672.0,112.0,5327.0,1185.0,1840.0,9266.0,A unified framework for machine learning with time series.,502.0,40,True,189.0,2025-08-24 20:15:29.000,0.38.5,96.0,sktime/sktime,sktime,conda-forge/sktime-all-extras,,,['sklearn'],4835.0,4677.0,https://pypi.org/project/sktime,2025-08-24 20:15:29.000,158.0,1063019.0,1086169.0,https://anaconda.org/conda-forge/sktime-all-extras,2025-09-18 12:07:59.228,1157475.0,,,,,1.0,111.0,-1.0,,,,,,,,,,,,,,,,,
63,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2025-09-23 13:21:40.000000,2025-09-23 13:21:39,10310.0,2109.0,223.0,4302.0,386.0,3134.0,9262.0,Bayesian Modeling and Probabilistic Programming in Python.,530.0,40,True,42.0,2025-07-24 11:55:29.000,5.25.1,100.0,,pymc3,conda-forge/pymc3,,,,7857.0,7665.0,https://pypi.org/project/pymc3,2024-05-31 12:35:21.000,192.0,326957.0,339863.0,https://anaconda.org/conda-forge/pymc3,2025-04-22 14:56:28.348,813061.0,,,,,1.0,136.0,-1.0,,,,,,,,,,,,,,,,,
64,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2025-09-25 13:18:03.000000,2025-09-16 11:46:42,2044.0,2246.0,161.0,984.0,75.0,1105.0,7234.0,Python Data. Leaflet.js Maps.,176.0,40,True,25.0,2025-06-16 20:22:50.000,0.20.0,42.0,,folium,conda-forge/folium,,,,65371.0,64351.0,https://pypi.org/project/folium,2025-06-16 20:22:50.000,1020.0,2747546.0,2824213.0,https://anaconda.org/conda-forge/folium,2025-06-16 22:46:07.761,4293392.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
65,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2025-09-24 21:02:06.000000,2025-09-24 21:02:05,2411.0,600.0,89.0,976.0,245.0,1045.0,4259.0,Manipulation and analysis of geometric objects.,170.0,40,True,13.0,2025-09-24 13:50:00.000,2.1.2,130.0,,shapely,conda-forge/shapely,,,,118119.0,113379.0,https://pypi.org/project/shapely,2025-09-24 13:50:00.000,4740.0,57489437.0,57711320.0,https://anaconda.org/conda-forge/shapely,2025-09-24 18:25:58.076,13529771.0,,,,,1.0,3962.0,1.0,,,,,,,,,,,,,,,,,
66,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,https://github.com/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub,Apache-2.0,2020-12-22 10:20:28.000,2025-09-25 15:29:20.000000,2025-09-25 13:17:23,1946.0,802.0,64.0,1965.0,205.0,1100.0,2937.0,The official Python client for the Huggingface Hub.,271.0,40,True,82.0,2025-09-23 13:45:52.000,0.35.1,204.0,,huggingface_hub,conda-forge/huggingface_hub,,,,3898.0,,https://pypi.org/project/huggingface_hub,2025-09-25 15:03:18.000,3898.0,112394747.0,112467353.0,https://anaconda.org/conda-forge/huggingface_hub,2025-09-23 17:50:17.350,3993331.0,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,
67,OpenAI Gym,openai/gym,reinforcement-learning,,https://github.com/openai/gym,https://github.com/openai/gym,MIT,2016-04-27 14:59:16.000,2025-04-22 14:57:24.136000,2023-01-30 18:15:21,1757.0,8670.0,1054.0,1466.0,125.0,1726.0,36580.0,A toolkit for developing and comparing reinforcement learning algorithms.,384.0,39,False,,2023-07-20 15:30:49.667,0.0.1,108.0,,gym,conda-forge/gym,,,,69842.0,68294.0,https://pypi.org/project/gym,2023-07-20 15:30:49.667,1548.0,1941018.0,1947358.0,https://anaconda.org/conda-forge/gym,2025-04-22 14:57:24.136,412135.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
68,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2025-09-25 07:46:23.000000,2025-09-24 20:46:22,37123.0,13748.0,932.0,27027.0,189.0,,25294.0,Apache Flink Python API.,2051.0,39,True,206.0,2025-07-29 03:20:33.000,2.1.0,56.0,,apache-flink,,,,,58.0,21.0,https://pypi.org/project/apache-flink,2025-09-25 06:49:41.000,37.0,586992.0,586992.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
69,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2025-09-07 11:51:12.000000,2025-09-07 11:51:12,2063.0,2745.0,173.0,302.0,9.0,1196.0,20605.0,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",96.0,39,True,63.0,2025-08-05 20:40:18.000,0.0.95,94.0,,deepface,,,,,8443.0,8365.0,https://pypi.org/project/deepface,2025-08-05 20:39:45.000,78.0,264699.0,264699.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
70,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/piskvorky/gensim,https://github.com/piskvorky/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2025-07-25 01:55:06.000000,2025-07-24 11:19:09,4546.0,4379.0,422.0,1721.0,397.0,1472.0,16199.0,Topic Modelling for Humans.,461.0,39,True,1.0,2024-07-19 14:39:26.000,4.3.3,94.0,piskvorky/gensim,gensim,conda-forge/gensim,,,,78975.0,77598.0,https://pypi.org/project/gensim,2024-07-19 14:39:26.000,1377.0,4611554.0,4643496.0,https://anaconda.org/conda-forge/gensim,2025-04-22 14:56:41.039,1722059.0,,,,,1.0,6366.0,,,,,,,,,,,,,,,,,,
71,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2025-09-18 13:39:22.000000,2025-08-13 08:47:19,10549.0,1528.0,134.0,1398.0,146.0,1043.0,10488.0,A PyTorch-based Speech Toolkit.,263.0,39,True,11.0,2025-04-07 17:05:07.000,1.0.3,19.0,,speechbrain,,,,['pytorch'],3961.0,3882.0,https://pypi.org/project/speechbrain,2025-04-07 17:17:04.000,79.0,1609437.0,1609437.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
72,FiftyOne,voxel51/fiftyone,data-viz,,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000,2025-09-25 15:40:32.000000,2025-09-25 14:56:46,24307.0,663.0,67.0,4690.0,616.0,1130.0,9896.0,"Visualize, create, and debug image and video datasets and model predictions.",162.0,39,True,499.0,2025-09-04 13:27:38.000,1.8.0,165.0,,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",1058.0,1022.0,https://pypi.org/project/fiftyone,2025-09-04 13:27:38.000,36.0,139828.0,139828.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
73,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2025-09-24 11:36:53.000000,2025-09-24 11:36:53,2131.0,981.0,104.0,1808.0,440.0,1345.0,4897.0,Python tools for geographic data.,251.0,39,True,25.0,2025-06-26 21:04:57.000,1.1.1,59.0,,geopandas,conda-forge/geopandas,,,['pandas'],63449.0,59675.0,https://pypi.org/project/geopandas,2025-06-26 21:04:55.000,3774.0,10216988.0,10299645.0,https://anaconda.org/conda-forge/geopandas,2025-06-27 05:50:12.894,5205745.0,,,,,2.0,3065.0,,,,,,,,,,,,,,,,,,
