,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,recent_commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
38,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2025-10-09 07:52:12.000000,2025-10-09 07:52:11,2380.0,2679.0,146.0,791.0,1316.0,1192.0,17659.0,State-of-the-Art Text Embeddings.,240.0,43,True,46.0,2025-09-22 11:28:54.000,5.1.1,68.0,,sentence-transformers,conda-forge/sentence-transformers,,,['pytorch'],126682.0,123209.0,https://pypi.org/project/sentence-transformers,2025-09-22 11:28:26.000,3473.0,16735933.0,16751821.0,https://anaconda.org/conda-forge/sentence-transformers,2025-09-23 15:53:00.732,969176.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
39,pydeck,visgl/deck.gl,geospatial-data,,https://github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,MIT,2015-12-15 08:38:29.000,2025-10-08 04:58:24.827000,2025-10-08 04:46:41,5244.0,2175.0,1662.0,5192.0,445.0,2805.0,13511.0,WebGL2 powered visualization framework.,305.0,43,True,62.0,2025-10-08 04:58:24.827,9.2.1,707.0,,pydeck,conda-forge/pydeck,,,['jupyter'],9733.0,9221.0,https://pypi.org/project/pydeck,2025-03-21 15:25:17.000,157.0,15432487.0,16089055.0,https://anaconda.org/conda-forge/pydeck,2025-04-22 14:57:20.802,834979.0,,,,,1.0,,deck.gl,https://www.npmjs.com/package/deck.gl,2025-10-08 04:58:24.827,355.0,643315.0,,,,,,,,,,,,,
40,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2025-10-08 13:32:20.000000,2025-10-08 13:32:18,1860.0,1187.0,96.0,1892.0,116.0,1810.0,9191.0,"A simple way to launch, train, and use PyTorch models on almost any device and distributed configuration, automatic..",370.0,43,True,58.0,2025-08-25 13:57:15.000,1.10.1,78.0,,accelerate,conda-forge/accelerate,,,['pytorch'],107051.0,104476.0,https://pypi.org/project/accelerate,2025-08-25 13:57:04.000,2575.0,16034095.0,16046853.0,https://anaconda.org/conda-forge/accelerate,2025-08-25 21:38:27.570,612424.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
41,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2025-10-09 00:11:50.000000,2025-10-09 00:09:40,1591.0,3970.0,493.0,1632.0,254.0,2457.0,37426.0,A library for efficient similarity search and clustering of dense vectors.,249.0,42,True,93.0,2025-09-19 07:02:12.000,2.5.16,130.0,,pymilvus,conda-forge/faiss,,,,5304.0,4955.0,https://pypi.org/project/pymilvus,2025-09-19 07:02:12.000,349.0,8689143.0,8735514.0,https://anaconda.org/conda-forge/faiss,2025-04-22 14:57:26.087,2967779.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
42,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2025-10-06 18:37:07.000000,2025-10-06 18:36:58,2964.0,5016.0,317.0,663.0,51.0,954.0,35425.0,"The largest collection of PyTorch image encoders / backbones. Including train, eval, inference, export scripts, and..",181.0,42,True,76.0,2025-09-21 17:28:50.000,1.0.20,71.0,huggingface/pytorch-image-models,timm,conda-forge/timm,,,['pytorch'],62781.0,61374.0,https://pypi.org/project/timm,2025-09-21 17:26:33.000,1407.0,10440645.0,10555970.0,https://anaconda.org/conda-forge/timm,2025-09-26 16:41:30.678,460065.0,,,,,1.0,8317844.0,,,,,,,,,,,,,,,,,,
43,spaCy,explosion/spaCy,nlp,,https://github.com/explosion/spaCy,https://github.com/explosion/spaCy,MIT,2014-07-03 15:15:40.000,2025-07-06 12:34:02.785000,2025-05-28 15:23:38,16246.0,4513.0,567.0,4071.0,196.0,5551.0,32609.0,Industrial-strength Natural Language Processing (NLP) in Python.,771.0,42,True,,2025-05-23 08:54:03.000,3.8.7,242.0,,spacy,conda-forge/spacy,,,,143372.0,140180.0,https://pypi.org/project/spacy,2025-05-23 08:54:03.000,3192.0,14782440.0,14882930.0,https://anaconda.org/conda-forge/spacy,2025-07-06 12:34:02.785,6428100.0,,,,,1.0,4711.0,,,,,,,,,,,,,,,,,,
44,shap,slundberg/shap,interpretability,,https://github.com/shap/shap,https://github.com/shap/shap,MIT,2016-11-22 19:17:08.000,2025-10-07 11:41:36.000000,2025-10-07 11:41:32,2870.0,3377.0,245.0,1110.0,630.0,2022.0,24504.0,A game theoretic approach to explain the output of any machine learning model.,279.0,42,True,17.0,2025-06-12 13:04:48.000,0.48.0,108.0,shap/shap,shap,conda-forge/shap,,,,36382.0,35365.0,https://pypi.org/project/shap,2025-06-12 13:04:48.000,1017.0,9478638.0,9605812.0,https://anaconda.org/conda-forge/shap,2025-06-17 14:18:04.461,7376093.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
45,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2025-09-18 19:06:16.000000,2025-09-18 19:05:18,1628.0,2811.0,258.0,784.0,154.0,1511.0,19344.0,Download market data from Yahoo! Finances API.,141.0,42,True,22.0,2025-09-17 11:22:33.000,0.2.66,138.0,,yfinance,ranaroussi/yfinance,,,,86739.0,85572.0,https://pypi.org/project/yfinance,2025-09-17 11:22:33.000,1167.0,5577169.0,5579100.0,https://anaconda.org/ranaroussi/yfinance,2025-03-25 16:27:42.706,98502.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
46,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2025-10-08 07:06:47.000000,2025-10-08 07:06:45,9494.0,1248.0,134.0,5682.0,212.0,4651.0,14959.0,Data Versioning and ML Experiments.,319.0,42,True,58.0,2025-09-02 13:35:33.000,3.63.0,549.0,,dvc,conda-forge/dvc,,,,24437.0,24293.0,https://pypi.org/project/dvc,2025-09-02 13:35:33.000,144.0,1202429.0,1250740.0,https://anaconda.org/conda-forge/dvc,2025-09-02 21:21:31.730,3091904.0,,,,,1.0,,,,,,,,,dvc,dvc,dvc,,,,,,,,
47,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2025-09-25 14:30:57.000000,2025-09-25 14:30:56,1530.0,1913.0,255.0,784.0,52.0,1601.0,13977.0,Video editing with Python.,191.0,42,True,17.0,2025-05-21 19:31:50.000,2.2.1,91.0,,moviepy,conda-forge/moviepy,,,,67591.0,66399.0,https://pypi.org/project/moviepy,2025-05-21 19:31:50.000,1192.0,4337654.0,4341190.0,https://anaconda.org/conda-forge/moviepy,2025-04-22 14:56:38.733,350093.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
48,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2025-07-10 13:20:45.000000,2025-07-10 13:20:45,3243.0,1998.0,253.0,1149.0,177.0,2469.0,13484.0,Statistical data visualization in Python.,216.0,42,True,,2024-01-25 13:21:49.000,0.13.2,37.0,,seaborn,conda-forge/seaborn,,,,710585.0,699742.0,https://pypi.org/project/seaborn,2024-01-25 13:21:49.000,10843.0,31233868.0,31461583.0,https://anaconda.org/conda-forge/seaborn,2025-04-22 14:56:26.328,14573596.0,,,,,1.0,514.0,,,,,,,,,,,,,,,,,,
49,sentencepiece,google/sentencepiece,nlp,,https://github.com/google/sentencepiece,https://github.com/google/sentencepiece,Apache-2.0,2017-03-07 10:03:48.000,2025-10-04 02:40:16.000000,2025-10-04 02:40:15,1102.0,1288.0,121.0,355.0,27.0,775.0,11340.0,Unsupervised text tokenizer for Neural Network-based text generation.,101.0,42,True,101.0,2025-08-12 06:59:12.000,0.2.1,36.0,,sentencepiece,conda-forge/sentencepiece,,,,122898.0,120475.0,https://pypi.org/project/sentencepiece,2025-08-12 06:59:12.000,2423.0,28730229.0,28758147.0,https://anaconda.org/conda-forge/sentencepiece,2025-09-22 11:05:31.712,1697589.0,,,,,1.0,83703.0,,,,,,,,,,,,,,,,,,
50,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2025-10-09 12:17:51.000000,2025-10-09 12:17:47,49801.0,1229.0,189.0,435.0,626.0,1838.0,8607.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1354.0,42,True,255.0,2025-04-13 10:45:50.000,1.2.8,114.0,,catboost,conda-forge/catboost,,,,673.0,19.0,https://pypi.org/project/catboost,2025-04-13 10:12:07.000,654.0,4643209.0,4685461.0,https://anaconda.org/conda-forge/catboost,2025-08-09 21:25:38.276,2217908.0,,,,,2.0,452130.0,,,,,,,,,,,,,,,,,,
51,Tensorboard,tensorflow/tensorboard,ml-experiments,,https://github.com/tensorflow/tensorboard,https://github.com/tensorflow/tensorboard,Apache-2.0,2017-05-15 20:08:07.000,2025-08-12 00:02:14.000000,2025-08-12 00:02:13,5913.0,1687.0,189.0,5097.0,703.0,1246.0,7002.0,TensorFlows Visualization Toolkit.,328.0,42,True,6.0,2025-07-17 19:20:49.000,2.20.0,65.0,,tensorboard,conda-forge/tensorboard,,,['tensorflow'],335293.0,332506.0,https://pypi.org/project/tensorboard,2025-07-17 19:20:49.000,2787.0,28494681.0,28587357.0,https://anaconda.org/conda-forge/tensorboard,2025-07-18 07:57:49.537,5931288.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
52,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2025-10-09 08:32:46.000000,2025-10-07 23:36:10,2954.0,4575.0,351.0,3480.0,1120.0,2101.0,40347.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",423.0,41,True,108.0,2025-10-07 23:38:43.000,0.18.0,116.0,deepspeedai/DeepSpeed,deepspeed,,deepspeed/deepspeed,,['pytorch'],14878.0,14539.0,https://pypi.org/project/deepspeed,2025-10-07 23:38:43.000,339.0,1182452.0,1182786.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,4.0,23071.0,1.0,,,,,,,,,,,,,,,,,,,
53,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2025-09-08 01:02:27.000000,2025-09-05 06:49:50,2882.0,7640.0,611.0,2273.0,259.0,1601.0,27482.0,The fastai deep learning library.,678.0,41,True,23.0,2025-08-19 22:00:47.000,2.8.4,158.0,,fastai,,,,['pytorch'],23585.0,23247.0,https://pypi.org/project/fastai,2025-08-19 22:00:47.000,338.0,743019.0,743019.0,,,,,,,,2.0,,,,,,,6.0,,,,,,,,,,,,
54,LightGBM,microsoft/LightGBM,ml-frameworks,,https://github.com/microsoft/LightGBM,https://github.com/microsoft/LightGBM,MIT,2016-08-05 05:45:50.000,2025-10-09 11:55:53.000000,2025-10-09 11:35:34,3718.0,3933.0,433.0,3447.0,463.0,3169.0,17713.0,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision..",334.0,41,True,42.0,2025-02-15 04:02:50.000,4.6.0,39.0,,lightgbm,conda-forge/lightgbm,,,,57438.0,55955.0,https://pypi.org/project/lightgbm,2025-02-15 04:02:50.000,1483.0,10999417.0,11068804.0,https://anaconda.org/conda-forge/lightgbm,2025-09-12 05:25:28.155,4048466.0,,,,,2.0,307943.0,,,,,,,,,,,,,,,,,,
55,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2025-10-09 14:13:29.000000,2025-10-09 12:50:07,4120.0,7162.0,467.0,5679.0,1136.0,2641.0,17203.0,"Datasets, Transforms and Models specific to Computer Vision.",662.0,41,True,32.0,2025-08-06 17:42:30.000,0.23.0,53.0,,torchvision,conda-forge/torchvision,,,['pytorch'],8280.0,21.0,https://pypi.org/project/torchvision,2025-08-06 14:57:55.000,8259.0,23668053.0,23723742.0,https://anaconda.org/conda-forge/torchvision,2025-10-08 19:37:00.142,3040721.0,,,,,1.0,41255.0,,,,,,,,,,,,,,,,,,
56,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/piskvorky/gensim,https://github.com/piskvorky/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2025-10-07 18:34:46.000000,2025-10-02 09:29:03,4582.0,4379.0,422.0,1722.0,397.0,1472.0,16211.0,Topic Modelling for Humans.,462.0,41,True,17.0,2024-07-19 14:39:26.000,4.3.3,94.0,piskvorky/gensim,gensim,conda-forge/gensim,,,,79012.0,77635.0,https://pypi.org/project/gensim,2024-07-19 14:39:26.000,1377.0,4736131.0,4767788.0,https://anaconda.org/conda-forge/gensim,2025-04-22 14:56:41.039,1738261.0,,,,,1.0,6422.0,,,,,,,,,,,,,,,,,,
57,Altair,altair-viz/altair,data-viz,,https://github.com/vega/altair,https://github.com/vega/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2025-10-09 04:18:46.000000,2025-10-09 04:18:46,3900.0,802.0,135.0,1601.0,133.0,1963.0,10048.0,Declarative visualization library for Python.,179.0,41,True,24.0,2024-11-24 00:12:10.000,5.5.0,43.0,vega/altair,altair,conda-forge/altair,,,,243262.0,242346.0,https://pypi.org/project/altair,2024-11-23 23:39:56.000,916.0,37152415.0,37216230.0,https://anaconda.org/conda-forge/altair,2025-04-22 14:56:25.338,2935408.0,,,,,1.0,262.0,,,,,,,,,,,,,,,,,,
58,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2025-10-09 14:43:31.000000,2025-10-09 11:18:15,5707.0,1677.0,111.0,5399.0,1197.0,1847.0,9290.0,A unified framework for machine learning with time series.,508.0,41,True,203.0,2025-09-25 22:20:24.000,0.39.0,97.0,sktime/sktime,sktime,conda-forge/sktime-all-extras,,,['sklearn'],4854.0,4692.0,https://pypi.org/project/sktime,2025-09-25 22:20:24.000,162.0,1053683.0,1076514.0,https://anaconda.org/conda-forge/sktime-all-extras,2025-09-18 12:07:59.228,1164366.0,,,,,1.0,111.0,,,,,,,,,,,,,,,,,,
59,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,,2011-07-07 22:07:20.000,2025-10-06 22:46:57.000000,2025-10-02 11:20:56,14417.0,2254.0,180.0,4733.0,809.0,2199.0,6360.0,Image processing in Python.,687.0,41,False,59.0,2025-02-18 18:05:27.000,0.25.2,74.0,,scikit-image,conda-forge/scikit-image,,,,246681.0,239730.0,https://pypi.org/project/scikit-image,2025-02-18 18:04:11.000,6951.0,19429296.0,19564841.0,https://anaconda.org/conda-forge/scikit-image,2025-09-07 15:56:20.708,8674941.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
60,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2025-10-07 18:16:42.000000,2025-10-07 18:16:41,4268.0,1200.0,130.0,3502.0,351.0,1289.0,2194.0,A library for training and deploying machine learning models on Amazon SageMaker.,498.0,41,True,49.0,2025-09-29 18:39:58.000,2.252.0,645.0,,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",6448.0,6242.0,https://pypi.org/project/sagemaker,2025-09-29 18:39:58.000,206.0,26553173.0,26581106.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2025-08-25 18:03:04.828,1731904.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
61,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2025-10-08 00:35:16.000000,2025-10-08 00:35:15,7895.0,3896.0,254.0,3641.0,1223.0,2731.0,22975.0,Graph Neural Network Library for PyTorch.,557.0,40,True,55.0,2024-09-26 08:11:27.000,2.6.1,46.0,,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],10667.0,10312.0,https://pypi.org/project/torch-geometric,2024-09-26 08:11:27.000,355.0,950368.0,953283.0,https://anaconda.org/conda-forge/pytorch_geometric,2025-04-22 14:57:29.443,183681.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
62,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2025-09-29 00:06:26.000000,2025-09-29 00:06:26,8343.0,3428.0,480.0,775.0,45.0,2204.0,14166.0,A toolkit for making real world machine learning and data analysis applications in C++.,208.0,40,False,18.0,2025-05-28 01:22:16.000,20.0.0,42.0,,dlib,conda-forge/dlib,,,,39894.0,39656.0,https://pypi.org/project/dlib,2025-05-28 01:22:16.000,238.0,176262.0,197897.0,https://anaconda.org/conda-forge/dlib,2025-09-12 05:50:10.533,1371494.0,,,,,2.0,25635.0,,,,,,,,,,,,,,,,,,
63,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2025-10-08 08:23:05.000000,2025-09-19 09:46:04,1903.0,968.0,124.0,761.0,107.0,1012.0,10120.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,124.0,40,True,19.0,2025-09-19 09:52:24.000,0.22.1,118.0,,tokenizers,conda-forge/tokenizers,,,,185420.0,183728.0,https://pypi.org/project/tokenizers,2025-09-19 09:48:56.000,1692.0,75985585.0,76041392.0,https://anaconda.org/conda-forge/tokenizers,2025-09-19 16:36:54.809,3515798.0,,,,,1.0,86.0,,,,,,,,,,,,,,,,,,
64,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2025-10-06 17:32:18.000000,2025-09-23 13:21:39,10310.0,2132.0,222.0,4310.0,411.0,3135.0,9285.0,Bayesian Modeling and Probabilistic Programming in Python.,530.0,40,True,33.0,2025-07-24 11:55:29.000,5.25.1,100.0,,pymc3,conda-forge/pymc3,,,,7867.0,7675.0,https://pypi.org/project/pymc3,2024-05-31 12:35:21.000,192.0,376229.0,389269.0,https://anaconda.org/conda-forge/pymc3,2025-04-22 14:56:28.348,834505.0,,,,,1.0,136.0,,,,,,,,,,,,,,,,,,
65,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2025-10-09 13:18:27.000000,2025-10-06 16:31:48,2048.0,2246.0,160.0,988.0,75.0,1105.0,7237.0,Python Data. Leaflet.js Maps.,176.0,40,True,27.0,2025-06-16 20:22:50.000,0.20.0,42.0,,folium,conda-forge/folium,,,,65447.0,64427.0,https://pypi.org/project/folium,2025-06-16 20:22:50.000,1020.0,2844035.0,2920352.0,https://anaconda.org/conda-forge/folium,2025-06-16 22:46:07.761,4350084.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
66,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2025-10-07 01:16:26.000000,2025-10-07 01:16:26,2412.0,600.0,89.0,977.0,245.0,1046.0,4269.0,Manipulation and analysis of geometric objects.,171.0,40,True,12.0,2025-09-24 13:50:00.000,2.1.2,130.0,,shapely,conda-forge/shapely,,,,118352.0,113612.0,https://pypi.org/project/shapely,2025-09-24 13:50:00.000,4740.0,59426517.0,59647426.0,https://anaconda.org/conda-forge/shapely,2025-09-24 18:25:58.076,13691325.0,,,,,1.0,3980.0,,,,,,,,,,,,,,,,,,
67,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,https://github.com/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub,Apache-2.0,2020-12-22 10:20:28.000,2025-10-09 16:01:49.000000,2025-10-09 09:47:36,1955.0,813.0,64.0,1991.0,149.0,1159.0,2960.0,The official Python client for the Hugging Face Hub.,274.0,40,True,78.0,2025-09-29 14:35:09.000,0.35.3,208.0,,huggingface_hub,conda-forge/huggingface_hub,,,,3972.0,,https://pypi.org/project/huggingface_hub,2025-10-08 11:50:33.000,3972.0,116506758.0,116579335.0,https://anaconda.org/conda-forge/huggingface_hub,2025-09-29 16:18:54.003,4064315.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
68,OpenAI Gym,openai/gym,reinforcement-learning,,https://github.com/openai/gym,https://github.com/openai/gym,MIT,2016-04-27 14:59:16.000,2025-04-22 14:57:24.136000,2023-01-30 18:15:21,1757.0,8670.0,1052.0,1467.0,125.0,1726.0,36647.0,A toolkit for developing and comparing reinforcement learning algorithms.,384.0,39,False,,2023-07-20 15:30:49.667,0.0.1,108.0,,gym,conda-forge/gym,,,,69886.0,68338.0,https://pypi.org/project/gym,2023-07-20 15:30:49.667,1548.0,2030348.0,2036638.0,https://anaconda.org/conda-forge/gym,2025-04-22 14:57:24.136,415199.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
69,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2025-09-26 12:24:25.000000,2025-09-26 12:24:21,2069.0,2772.0,173.0,304.0,9.0,1197.0,20712.0,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",96.0,39,True,54.0,2025-08-05 20:40:18.000,0.0.95,94.0,,deepface,,,,,8461.0,8383.0,https://pypi.org/project/deepface,2025-08-05 20:39:45.000,78.0,273747.0,273747.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
70,FiftyOne,voxel51/fiftyone,data-viz,,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000,2025-10-09 16:20:51.000000,2025-10-09 04:44:15,24354.0,668.0,65.0,4728.0,616.0,1129.0,9927.0,"Visualize, create, and debug image and video datasets and model predictions.",162.0,39,True,467.0,2025-09-25 18:27:02.000,1.8.1,166.0,,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",1061.0,1025.0,https://pypi.org/project/fiftyone,2025-09-25 18:27:02.000,36.0,139818.0,139818.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
71,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2025-10-08 10:28:50.000000,2025-10-08 10:28:50,2133.0,981.0,103.0,1813.0,440.0,1346.0,4911.0,Python tools for geographic data.,251.0,39,True,21.0,2025-06-26 21:04:57.000,1.1.1,59.0,,geopandas,conda-forge/geopandas,,,['pandas'],63553.0,59779.0,https://pypi.org/project/geopandas,2025-06-26 21:04:55.000,3774.0,10691602.0,10773983.0,https://anaconda.org/conda-forge/geopandas,2025-10-06 15:11:24.609,5270681.0,,,,,2.0,3073.0,,,,,,,,,,,,,,,,,,
72,TensorFlow Datasets,tensorflow/datasets,tensorflow-utils,,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000,2025-10-07 11:49:42.000000,2025-10-01 14:52:40,6783.0,1588.0,107.0,4724.0,701.0,781.0,4487.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",646.0,39,True,57.0,2025-05-28 13:38:19.000,4.9.9,42.0,,tensorflow-datasets,conda-forge/tensorflow-datasets,,,['tensorflow'],25020.0,24677.0,https://pypi.org/project/tensorflow-datasets,2025-05-28 13:38:15.000,343.0,1726778.0,1727726.0,https://anaconda.org/conda-forge/tensorflow-datasets,2025-04-22 14:57:51.541,50277.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
