,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,recent_commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,trending,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
38,onnx,onnx/onnx,model-serialisation,,https://github.com/onnx/onnx,https://github.com/onnx/onnx,Apache-2.0,2017-09-07 04:53:45.000,2025-09-08 14:34:35.000000,2025-09-08 14:34:35,3354.0,3791.0,436.0,4016.0,292.0,2776.0,19584.0,Open standard for machine learning interoperability.,362.0,43,True,140.0,2025-08-27 02:32:47.000,1.19.0,37.0,,onnx,conda-forge/onnx,,,24253.0,9282651.0,50196.0,48704.0,https://pypi.org/project/onnx,2025-08-27 02:32:47.000,1492.0,9250580.0,https://anaconda.org/conda-forge/onnx,2025-07-07 08:49:19.352,2004423.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
39,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2025-09-02 10:32:16.000000,2025-09-02 10:32:16,2366.0,2661.0,148.0,774.0,1302.0,1189.0,17513.0,State-of-the-Art Text Embeddings.,237.0,43,True,143.0,2025-08-06 13:49:08.000,5.1.0,67.0,,sentence-transformers,conda-forge/sentence-transformers,,['pytorch'],,13745586.0,125461.0,122314.0,https://pypi.org/project/sentence-transformers,2025-08-06 13:48:53.000,3147.0,13730710.0,https://anaconda.org/conda-forge/sentence-transformers,2025-08-06 18:40:22.425,892590.0,1.0,,,,,,,,,,,,-1.0,,,,,,,,,,,
40,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2025-09-11 13:42:56.000000,2025-09-10 20:21:42,4113.0,7133.0,470.0,5657.0,1134.0,2635.0,17127.0,"Datasets, Transforms and Models specific to Computer Vision.",658.0,43,True,47.0,2025-08-06 17:42:30.000,0.23.0,53.0,,torchvision,conda-forge/torchvision,,['pytorch'],41188.0,24460996.0,7825.0,21.0,https://pypi.org/project/torchvision,2025-08-06 14:57:55.000,7804.0,24405823.0,https://anaconda.org/conda-forge/torchvision,2025-07-26 03:23:23.067,2957406.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
41,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2025-08-24 18:41:39.000000,2025-08-24 18:41:39,1525.0,1881.0,256.0,777.0,51.0,1602.0,13903.0,Video editing with Python.,189.0,43,True,66.0,2025-05-21 19:31:50.000,2.2.1,91.0,,moviepy,conda-forge/moviepy,,,,4277174.0,67424.0,66232.0,https://pypi.org/project/moviepy,2025-05-21 19:31:50.000,1192.0,4273715.0,https://anaconda.org/conda-forge/moviepy,2025-04-22 14:56:38.733,338995.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
42,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2025-09-09 10:06:07.000000,2025-09-09 10:06:05,1845.0,1182.0,97.0,1876.0,116.0,1790.0,9118.0,"A simple way to launch, train, and use PyTorch models on almost any device and distributed configuration, automatic..",367.0,43,True,63.0,2025-08-25 13:57:15.000,1.10.1,78.0,,accelerate,conda-forge/accelerate,,['pytorch'],,14428929.0,106286.0,103711.0,https://pypi.org/project/accelerate,2025-08-25 13:57:04.000,2575.0,14417710.0,https://anaconda.org/conda-forge/accelerate,2025-08-25 21:38:27.570,527320.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
43,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2025-09-11 08:04:22.000000,2025-09-11 08:04:17,49708.0,1229.0,190.0,432.0,620.0,1838.0,8568.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1346.0,43,True,212.0,2025-04-13 10:45:50.000,1.2.8,114.0,,catboost,conda-forge/catboost,,,440978.0,3345298.0,673.0,19.0,https://pypi.org/project/catboost,2025-04-13 10:12:07.000,654.0,3303172.0,https://anaconda.org/conda-forge/catboost,2025-08-09 21:25:38.276,2176961.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
44,Tensorboard,tensorflow/tensorboard,ml-experiments,,https://github.com/tensorflow/tensorboard,https://github.com/tensorflow/tensorboard,Apache-2.0,2017-05-15 20:08:07.000,2025-08-12 00:02:14.000000,2025-08-12 00:02:13,5913.0,1680.0,188.0,5097.0,703.0,1246.0,6998.0,TensorFlows Visualization Toolkit.,328.0,43,True,10.0,2025-07-17 19:20:49.000,2.20.0,65.0,,tensorboard,conda-forge/tensorboard,,['tensorflow'],,26751428.0,334743.0,331956.0,https://pypi.org/project/tensorboard,2025-07-17 19:20:49.000,2787.0,26658735.0,https://anaconda.org/conda-forge/tensorboard,2025-07-18 07:57:49.537,5839671.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
45,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2025-09-10 02:04:46.000000,2025-09-10 02:00:58,1584.0,3946.0,492.0,1614.0,254.0,2449.0,37045.0,A library for efficient similarity search and clustering of dense vectors.,244.0,42,True,111.0,2025-08-29 10:03:48.000,2.6.1,128.0,,pymilvus,conda-forge/faiss,,,,12104905.0,5285.0,4952.0,https://pypi.org/project/pymilvus,2025-08-29 10:03:48.000,333.0,12059540.0,https://anaconda.org/conda-forge/faiss,2025-04-22 14:57:26.087,2858001.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
46,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2025-09-11 01:36:05.000000,2025-09-11 01:36:05,2918.0,4971.0,320.0,658.0,51.0,946.0,35237.0,"The largest collection of PyTorch image encoders / backbones. Including train, eval, inference, export scripts, and..",181.0,42,True,95.0,2025-07-24 03:06:41.000,1.0.19,70.0,huggingface/pytorch-image-models,timm,conda-forge/timm,,['pytorch'],8246802.0,12248704.0,62408.0,61089.0,https://pypi.org/project/timm,2025-07-24 03:04:03.000,1319.0,12133087.0,https://anaconda.org/conda-forge/timm,2025-07-24 15:16:43.495,440689.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
47,shap,slundberg/shap,interpretability,,https://github.com/shap/shap,https://github.com/shap/shap,MIT,2016-11-22 19:17:08.000,2025-09-02 04:23:15.000000,2025-08-30 03:41:57,2861.0,3377.0,248.0,1105.0,643.0,2004.0,24367.0,A game theoretic approach to explain the output of any machine learning model.,275.0,42,True,14.0,2025-06-12 13:04:48.000,0.48.0,108.0,shap/shap,shap,conda-forge/shap,,,,9296380.0,36235.0,35218.0,https://pypi.org/project/shap,2025-06-12 13:04:48.000,1017.0,9170368.0,https://anaconda.org/conda-forge/shap,2025-06-17 14:18:04.461,7182708.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
48,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2025-09-10 19:37:54.000000,2025-09-10 17:33:37,1607.0,2738.0,258.0,780.0,148.0,1503.0,18995.0,Download market data from Yahoo! Finances API.,137.0,42,True,29.0,2025-07-06 16:20:11.000,0.2.65,137.0,,yfinance,ranaroussi/yfinance,,,,5922354.0,86338.0,85272.0,https://pypi.org/project/yfinance,2025-07-06 16:20:11.000,1066.0,5920386.0,https://anaconda.org/ranaroussi/yfinance,2025-03-25 16:27:42.706,98412.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
49,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2025-09-11 03:58:29.000000,2025-09-11 03:58:27,9484.0,1248.0,134.0,5671.0,212.0,4646.0,14870.0,Data Versioning and ML Experiments.,319.0,42,True,62.0,2025-09-02 13:35:33.000,3.63.0,549.0,,dvc,conda-forge/dvc,,,,1013608.0,24414.0,24270.0,https://pypi.org/project/dvc,2025-09-02 13:35:33.000,144.0,965459.0,https://anaconda.org/conda-forge/dvc,2025-09-02 21:21:31.730,3033441.0,1.0,,,,,,,,,,,,,dvc,dvc,dvc,,,,,,,,
50,pydeck,visgl/deck.gl,geospatial-data,,https://github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,MIT,2015-12-15 08:38:29.000,2025-09-11 02:12:08.000000,2025-09-11 00:39:36,5209.0,2159.0,1664.0,5165.0,433.0,2797.0,13459.0,WebGL2 powered visualization framework.,295.0,42,True,31.0,2025-07-28 19:19:36.867,9.1.14,699.0,,pydeck,conda-forge/pydeck,,['jupyter'],,12968535.0,9708.0,9202.0,https://pypi.org/project/pydeck,2025-03-21 15:25:17.000,157.0,12360386.0,https://anaconda.org/conda-forge/pydeck,2025-04-22 14:57:20.802,818642.0,1.0,,,,,,deck.gl,https://www.npmjs.com/package/deck.gl,2025-07-28 19:19:36.867,349.0,594946.0,,,,,,,,,,,,,
51,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2025-07-10 13:20:45.000000,2025-07-10 13:20:45,3243.0,1998.0,255.0,1148.0,177.0,2469.0,13427.0,Statistical data visualization in Python.,216.0,42,True,1.0,2024-01-25 13:21:49.000,0.13.2,37.0,,seaborn,conda-forge/seaborn,,,514.0,28631165.0,708932.0,698089.0,https://pypi.org/project/seaborn,2024-01-25 13:21:49.000,10843.0,28404473.0,https://anaconda.org/conda-forge/seaborn,2025-04-22 14:56:26.328,14281409.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
52,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2025-09-11 07:59:42.000000,2025-09-10 18:12:02,2911.0,4524.0,353.0,3438.0,1103.0,2092.0,40068.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",417.0,41,True,100.0,2025-08-20 21:18:57.000,0.17.5,114.0,deepspeedai/DeepSpeed,deepspeed,,,['pytorch'],,860751.0,14751.0,14429.0,https://pypi.org/project/deepspeed,2025-08-20 21:18:57.000,322.0,860418.0,,,,1.0,deepspeed/deepspeed,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,4.0,22686.0,,,,,,,,,,,,,,,,,,
53,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2025-09-08 01:02:27.000000,2025-09-05 06:49:50,2882.0,7640.0,610.0,2273.0,259.0,1601.0,27419.0,The fastai deep learning library.,678.0,41,True,23.0,2025-08-19 22:00:47.000,2.8.4,158.0,,fastai,,,['pytorch'],,535722.0,23556.0,23218.0,https://pypi.org/project/fastai,2025-08-19 22:00:47.000,338.0,535722.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
54,LightGBM,microsoft/LightGBM,ml-frameworks,,https://github.com/microsoft/LightGBM,https://github.com/microsoft/LightGBM,MIT,2016-08-05 05:45:50.000,2025-09-11 10:07:12.000000,2025-09-10 17:31:15,3704.0,3933.0,434.0,3430.0,463.0,3162.0,17583.0,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision..",334.0,41,True,34.0,2025-02-15 04:02:50.000,4.6.0,39.0,,lightgbm,conda-forge/lightgbm,,,303898.0,10910816.0,57236.0,55753.0,https://pypi.org/project/lightgbm,2025-02-15 04:02:50.000,1483.0,10841757.0,https://anaconda.org/conda-forge/lightgbm,2025-07-23 14:41:13.164,3963064.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
55,sentencepiece,google/sentencepiece,nlp,,https://github.com/google/sentencepiece,https://github.com/google/sentencepiece,Apache-2.0,2017-03-07 10:03:48.000,2025-09-10 15:30:36.000000,2025-09-10 15:30:36,1077.0,1276.0,123.0,352.0,38.0,766.0,11249.0,Unsupervised text tokenizer for Neural Network-based text generation.,100.0,41,True,78.0,2025-08-12 06:59:12.000,0.2.1,36.0,,sentencepiece,conda-forge/sentencepiece,,,72214.0,30697488.0,122334.0,119911.0,https://pypi.org/project/sentencepiece,2025-08-12 06:59:12.000,2423.0,30669842.0,https://anaconda.org/conda-forge/sentencepiece,2025-07-06 09:04:16.246,1661472.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
56,Altair,altair-viz/altair,data-viz,,https://github.com/vega/altair,https://github.com/vega/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2025-09-09 08:56:22.000000,2025-09-03 21:28:19,3895.0,802.0,137.0,1595.0,132.0,1961.0,9999.0,Declarative visualization library for Python.,178.0,41,True,21.0,2024-11-24 00:12:10.000,5.5.0,43.0,vega/altair,altair,conda-forge/altair,,,260.0,33593147.0,242846.0,241930.0,https://pypi.org/project/altair,2024-11-23 23:39:56.000,916.0,33528948.0,https://anaconda.org/conda-forge/altair,2025-04-22 14:56:25.338,2888877.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
57,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2025-09-11 12:22:42.000000,2025-09-10 09:35:54,5629.0,1672.0,112.0,5277.0,1188.0,1831.0,9248.0,A unified framework for machine learning with time series.,500.0,41,True,206.0,2025-08-24 20:15:29.000,0.38.5,96.0,sktime/sktime,sktime,conda-forge/sktime-all-extras,,['sklearn'],111.0,1050920.0,4828.0,4670.0,https://pypi.org/project/sktime,2025-08-24 20:15:29.000,158.0,1027887.0,https://anaconda.org/conda-forge/sktime-all-extras,2025-07-18 18:54:20.967,1151610.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
58,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2025-09-08 17:17:15.000000,2025-08-23 17:49:37,10309.0,2109.0,223.0,4297.0,386.0,3134.0,9233.0,Bayesian Modeling and Probabilistic Programming in Python.,530.0,41,True,49.0,2025-07-24 11:55:29.000,5.25.1,100.0,,pymc3,conda-forge/pymc3,,,136.0,286980.0,7835.0,7643.0,https://pypi.org/project/pymc3,2024-05-31 12:35:21.000,192.0,274459.0,https://anaconda.org/conda-forge/pymc3,2025-04-22 14:56:28.348,788777.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
59,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2025-09-10 19:43:55.000000,2025-09-10 19:43:55,2042.0,2246.0,161.0,983.0,75.0,1106.0,7225.0,Python Data. Leaflet.js Maps.,176.0,41,True,45.0,2025-06-16 20:22:50.000,0.20.0,42.0,,folium,conda-forge/folium,,,,3008813.0,65292.0,64272.0,https://pypi.org/project/folium,2025-06-16 20:22:50.000,1020.0,2933195.0,https://anaconda.org/conda-forge/folium,2025-06-16 22:46:07.761,4234612.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
60,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,,2011-07-07 22:07:20.000,2025-09-11 12:01:07.000000,2025-09-11 12:01:06,14404.0,2254.0,181.0,4723.0,809.0,2197.0,6333.0,Image processing in Python.,685.0,41,False,68.0,2025-02-18 18:05:27.000,0.25.2,74.0,,scikit-image,conda-forge/scikit-image,,,,15985124.0,246141.0,239190.0,https://pypi.org/project/scikit-image,2025-02-18 18:04:11.000,6951.0,15850190.0,https://anaconda.org/conda-forge/scikit-image,2025-09-07 15:56:20.708,8500846.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
61,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2025-09-09 19:17:15.000000,2025-09-08 21:57:48,4254.0,1194.0,131.0,3477.0,340.0,1286.0,2189.0,A library for training and deploying machine learning models on Amazon SageMaker.,491.0,41,True,50.0,2025-08-29 23:56:20.000,2.251.1,644.0,,sagemaker,conda-forge/sagemaker-python-sdk,,"['mxnet', 'tensorflow']",,26349864.0,6421.0,6218.0,https://pypi.org/project/sagemaker,2025-08-29 23:56:20.000,203.0,26322189.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2025-08-25 18:03:04.828,1688200.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
62,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2025-09-10 02:53:20.000000,2025-09-09 15:36:11,7879.0,3882.0,255.0,3599.0,1209.0,2725.0,22868.0,Graph Neural Network Library for PyTorch.,557.0,40,True,50.0,2024-09-26 08:11:27.000,2.6.1,46.0,,torch-geometric,conda-forge/pytorch_geometric,,['pytorch'],,925178.0,10604.0,10249.0,https://pypi.org/project/torch-geometric,2024-09-26 08:11:27.000,355.0,922307.0,https://anaconda.org/conda-forge/pytorch_geometric,2025-04-22 14:57:29.443,178009.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
63,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2025-09-06 17:36:44.000000,2025-09-06 17:36:44,8340.0,3428.0,479.0,773.0,45.0,2202.0,14130.0,A toolkit for making real world machine learning and data analysis applications in C++.,208.0,40,False,18.0,2025-05-28 01:22:16.000,20.0.0,42.0,,dlib,conda-forge/dlib,,,25614.0,182307.0,39858.0,39620.0,https://pypi.org/project/dlib,2025-05-28 01:22:16.000,238.0,161288.0,https://anaconda.org/conda-forge/dlib,2025-09-03 03:30:02.505,1311147.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
64,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2025-08-30 06:47:35.000000,2025-08-30 06:47:35,1900.0,958.0,126.0,754.0,107.0,1010.0,10053.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,123.0,40,True,31.0,2025-08-29 10:25:50.000,0.22.0,116.0,,tokenizers,conda-forge/tokenizers,,,86.0,83485623.0,184495.0,182849.0,https://pypi.org/project/tokenizers,2025-08-29 10:25:24.000,1646.0,83430865.0,https://anaconda.org/conda-forge/tokenizers,2025-08-30 02:54:09.122,3394956.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
65,OpenAI Gym,openai/gym,reinforcement-learning,,https://github.com/openai/gym,https://github.com/openai/gym,MIT,2016-04-27 14:59:16.000,2025-04-22 14:57:24.136000,2023-01-30 18:15:21,1757.0,8670.0,1055.0,1466.0,125.0,1726.0,36487.0,A toolkit for developing and comparing reinforcement learning algorithms.,384.0,39,False,,2023-07-20 15:30:49.667,0.0.1,108.0,,gym,conda-forge/gym,,,,1326475.0,69786.0,68238.0,https://pypi.org/project/gym,2023-07-20 15:30:49.667,1548.0,1320175.0,https://anaconda.org/conda-forge/gym,2025-04-22 14:57:24.136,409559.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
66,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2025-09-11 12:19:41.000000,2025-09-11 12:19:41,37085.0,13748.0,930.0,26961.0,189.0,,25245.0,Apache Flink Python API.,2049.0,39,True,217.0,2025-07-07 10:56:37.000,1.20.2,55.0,,apache-flink,,,,,592221.0,57.0,21.0,https://pypi.org/project/apache-flink,2025-07-29 03:20:33.000,36.0,592221.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
67,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2025-09-07 11:51:12.000000,2025-09-07 11:51:12,2063.0,2730.0,173.0,302.0,9.0,1199.0,20457.0,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",96.0,39,True,65.0,2025-08-05 20:40:18.000,0.0.95,94.0,,deepface,,,,,247238.0,8433.0,8355.0,https://pypi.org/project/deepface,2025-08-05 20:39:45.000,78.0,247238.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
68,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/piskvorky/gensim,https://github.com/piskvorky/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2025-07-25 01:55:06.000000,2025-07-24 11:19:09,4546.0,4379.0,422.0,1721.0,397.0,1471.0,16181.0,Topic Modelling for Humans.,461.0,39,True,1.0,2024-07-19 14:39:26.000,4.3.3,94.0,piskvorky/gensim,gensim,conda-forge/gensim,,,6366.0,4434338.0,78924.0,77547.0,https://pypi.org/project/gensim,2024-07-19 14:39:26.000,1377.0,4402704.0,https://anaconda.org/conda-forge/gensim,2025-04-22 14:56:41.039,1705383.0,1.0,,,,,,,,,,,,-1.0,,,,,,,,,,,
69,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2025-08-13 08:47:20.000000,2025-08-13 08:47:19,10549.0,1521.0,134.0,1396.0,146.0,1043.0,10404.0,A PyTorch-based Speech Toolkit.,263.0,39,True,11.0,2025-04-07 17:05:07.000,1.0.3,19.0,,speechbrain,,,['pytorch'],,1501790.0,3951.0,3872.0,https://pypi.org/project/speechbrain,2025-04-07 17:17:04.000,79.0,1501790.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
70,FiftyOne,voxel51/fiftyone,data-viz,,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000,2025-09-11 15:15:13.000000,2025-09-11 15:15:11,24267.0,663.0,67.0,4674.0,616.0,1130.0,9862.0,"Visualize, create, and debug image and video datasets and model predictions.",161.0,39,True,598.0,2025-09-04 13:27:38.000,1.8.0,165.0,,fiftyone,,,"['tensorflow', 'pytorch', 'jupyter']",,134329.0,1057.0,1021.0,https://pypi.org/project/fiftyone,2025-09-04 13:27:38.000,36.0,134329.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
71,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2025-09-08 20:03:25.000000,2025-09-08 10:52:45,2123.0,981.0,105.0,1804.0,440.0,1340.0,4881.0,Python tools for geographic data.,250.0,39,True,21.0,2025-06-26 21:04:57.000,1.1.1,59.0,,geopandas,conda-forge/geopandas,,['pandas'],3064.0,9823933.0,63326.0,59552.0,https://pypi.org/project/geopandas,2025-06-26 21:04:55.000,3774.0,9742309.0,https://anaconda.org/conda-forge/geopandas,2025-06-27 05:50:12.894,5140612.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
72,TensorFlow Datasets,tensorflow/datasets,tensorflow-utils,,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000,2025-09-11 14:19:08.000000,2025-09-11 07:37:07,6774.0,1582.0,108.0,4716.0,698.0,781.0,4478.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",619.0,39,True,70.0,2025-05-28 13:38:19.000,4.9.9,42.0,,tensorflow-datasets,conda-forge/tensorflow-datasets,,['tensorflow'],,1568743.0,24972.0,24629.0,https://pypi.org/project/tensorflow-datasets,2025-05-28 13:38:15.000,343.0,1567791.0,https://anaconda.org/conda-forge/tensorflow-datasets,2025-04-22 14:57:51.541,49553.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
73,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2025-09-09 07:02:25.000000,2025-09-09 07:02:17,2407.0,596.0,89.0,972.0,247.0,1044.0,4243.0,Manipulation and analysis of geometric objects.,170.0,39,True,9.0,2025-05-19 11:03:43.000,2.1.1,129.0,,shapely,conda-forge/shapely,,,3953.0,55828330.0,117281.0,113120.0,https://pypi.org/project/shapely,2025-05-19 11:03:43.000,4161.0,55609043.0,https://anaconda.org/conda-forge/shapely,2025-08-30 00:35:33.962,13371399.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
